lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,mu_gamma,sigma_gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,log_lik.103,log_lik.104,log_lik.105,log_lik.106,log_lik.107,log_lik.108,log_lik.109,log_lik.110
# Adaptation terminated
# Step size = 0.0770095
# Diagonal elements of inverse mass matrix:
# 0.0198293, 0.00636975, 0.0499694, 0.0159952, 0.00755653, 0.0141658, 0.00915834, 0.00458811, 0.0419912, 0.0128231, 0.0278902, 0.0104354, 0.547864, 0.573417, 0.185198, 0.104667, 0.074855, 0.0446485, 0.371521, 0.623965, 0.0388724, 0.289308, 0.278401, 0.155481, 0.17764, 0.815055, 2.54017, 0.137675, 1.29003, 6.74171
-4178.48,0.7945,0.0770095,6,63,0,4190.67,73.2215,28.7497,223.638,45.9675,83.9958,68.1008,24.2698,54.8927,14.7586,110.946,151.14,32.9545,202.215,0.0397539,0.180348,0.0847994,0.236554,0.135471,0.0550857,0.0397598,0.267773,0.266435,0.0878756,0.0650623,0.104012,0.0439662,-1.99055,1.00325,0.154169,2.41915,-34.3966,-37.3822,-32.3248,-46.2362,-39.7455,-40.1282,-39.2926,-48.9311,-39.1,-35.7513,-48.7696,-37.6042,-39.3307,-36.8821,-42.057,-48.4463,-44.106,-35.1105,-41.662,-44.7898,-34.5266,-42.3588,-43.8144,-40.3786,-40.2558,-32.5192,-32.9814,-38.2871,-43.1195,-32.0869,-32.5368,-38.3989,-37.0717,-33.1551,-38.4425,-32.6096,-28.9743,-48.8588,-36.954,-43.2242,-43.5003,-40.9279,-35.4448,-37.6008,-34.5608,-33.7873,-29.0219,-39.0036,-36.3371,-36.7174,-45.1434,-46.6134,-34.3318,-35.2583,-32.5554,-35.3793,-39.7946,-44.4589,-43.3694,-42.8007,-41.5477,-46.3891,-50.1542,-27.8188,-31.2409,-42.428,-38.9803,-31.0767,-34.2542,-35.822,-34.2287,-29.7721,-37.5179,-34.1481,-43.145,-30.6746,-34.6119,-40.8989,-40.2494,-32.6172,-41.4418,-38.9617,-41.8456,-27.4063,-42.0922,-53.1675,-43.5052,-39.769,-38.8848,-38.0223,-39.8955,-44.681,-43.8662,-37.8112,-40.3083,-36.5946,-35.09,-36.4389,-38.2897,-32.437,-37.5278,-31.9018,-30.2246,-33.981,-29.8627,-39.3319,-38.1942,-33.6641,-40.0879,-43.2159
-4176.59,0.920559,0.0770095,6,63,0,4191.58,68.0867,31.9873,199.466,55.2483,77.5145,59.9597,21.9034,55.5078,18.4536,121.209,129.258,34.7959,183.846,0.0795734,0.0926427,0.132798,0.207274,0.15998,0.0590964,0.108523,0.213275,0.0963402,0.0657499,0.0490158,0.0491658,0.0302735,-1.91367,0.702608,0.0804646,2.07186,-33.5151,-37.3553,-32.7471,-46.2121,-39.6186,-39.9036,-39.047,-49.1222,-38.8084,-34.8003,-48.9562,-37.1375,-40.0172,-36.81,-40.728,-49.7014,-44.0942,-35.2235,-40.3608,-45.9516,-34.4678,-41.3907,-44.2548,-39.8751,-39.4044,-33.1991,-33.1964,-38.4513,-42.0841,-32.2967,-31.9341,-39.0198,-37.3269,-33.0036,-38.9819,-32.5116,-28.3258,-47.9482,-38.4376,-44.0856,-43.8973,-40.7261,-35.1389,-38.2296,-34.997,-33.2355,-28.8631,-39.1692,-36.4512,-36.6332,-44.9974,-46.2822,-33.9144,-35.6656,-32.5237,-35.2519,-39.0571,-45.743,-43.9014,-42.8847,-41.8709,-46.123,-50.1898,-27.5828,-30.9774,-42.0832,-39.8785,-31.9199,-34.2311,-36.4088,-33.1944,-30.005,-37.2616,-34.4657,-44.729,-30.0704,-33.1623,-41.7486,-40.4803,-31.9959,-41.8188,-39.3482,-40.6193,-26.8184,-42.223,-52.2869,-42.8752,-40.5645,-39.5142,-37.6147,-39.4322,-44.5944,-43.7677,-38.1876,-40.2664,-36.8499,-34.822,-36.1168,-37.9803,-32.6485,-38.149,-32.2332,-30.4968,-33.4443,-30.4584,-39.1255,-38.4186,-34.3014,-39.7974,-43.9168
-4178.4,0.983403,0.0770095,6,63,0,4191.78,70.3555,29.9211,192.358,53.4636,77.0268,76.3476,18.7461,54.6144,15.1899,107.902,143.205,32.4815,226.288,0.0652581,0.181842,0.142148,0.13333,0.142305,0.0269125,0.102418,0.198128,0.153949,0.0308383,0.0542723,0.215947,0.0436479,-1.79684,1.00987,0.105604,2.13557,-34.1897,-37.1873,-32.2157,-45.6105,-39.4697,-38.9851,-38.7584,-47.7085,-39.2824,-35.7857,-48.8345,-40.1658,-39.1809,-36.8948,-41.7787,-48.1679,-44.1943,-34.9155,-41.0974,-43.8547,-35.9295,-42.3348,-43.7584,-40.646,-39.9428,-33.2174,-32.6732,-38.4522,-42.9441,-32.4727,-32.5256,-38.4814,-37.4776,-33.2895,-38.6604,-32.5259,-28.434,-48.0061,-36.533,-42.758,-43.6746,-42.2287,-35.1538,-38.1901,-35.1968,-33.8129,-29.0603,-39.191,-36.9877,-36.4458,-44.431,-46.6844,-34.6837,-34.7422,-32.4606,-35.5499,-40.0049,-44.1322,-45.1229,-43.4878,-41.6329,-46.1951,-50.5749,-27.6817,-31.0631,-41.9576,-39.0065,-31.2731,-34.4003,-35.8519,-34.5758,-30.2329,-36.9913,-34.4093,-42.4693,-30.7052,-33.746,-41.0849,-40.1944,-33.0295,-40.2442,-39.495,-41.9567,-27.5654,-42.0558,-51.1137,-43.4706,-40.3155,-39.1044,-37.6774,-39.9075,-44.5149,-43.791,-38.2374,-40.6679,-36.8707,-34.6877,-35.8367,-38.5562,-32.4355,-38.0232,-31.8559,-30.4713,-33.8769,-29.9482,-39.5572,-38.5442,-33.9036,-39.9316,-43.6127
-4179.35,0.995386,0.0770095,6,63,0,4192.83,76.3975,31.9755,205.766,53.2286,83.3534,65.0367,24.4711,53.7952,23.0695,121.659,158.505,33.6904,256.547,0.0487985,0.0802966,0.113106,0.187142,0.127515,0.0546743,0.0308713,0.28309,0.223016,0.0942749,0.0495486,0.0709335,0.0394967,-1.73532,0.973871,0.0988346,2.13879,-33.4653,-36.9454,-32.3912,-46.5001,-39.0636,-39.7511,-38.9074,-49.4054,-38.465,-35.0388,-48.2886,-36.7628,-39.0083,-36.8262,-41.5827,-48.6647,-44.4104,-35.1325,-41.803,-46.1153,-34.5741,-41.1491,-43.7129,-39.9277,-39.958,-32.6133,-33.5048,-38.2218,-42.42,-32.1427,-31.9824,-38.4916,-36.8657,-33.0994,-38.744,-32.7088,-28.5315,-49.0148,-37.4042,-43.08,-44.0214,-41.5968,-35.2498,-37.1644,-34.4698,-33.9614,-28.7813,-39.1729,-36.6832,-37.2646,-45.4156,-46.3625,-34.2576,-35.5857,-32.5245,-35.0624,-39.6319,-44.7732,-42.6676,-42.8487,-41.4185,-46.2145,-50.0488,-27.634,-31.4588,-42.1838,-39.251,-31.7201,-34.2758,-35.82,-34.618,-30.3854,-37.7432,-34.2152,-43.3586,-30.9523,-34.5093,-40.9524,-40.9618,-32.4493,-42.0025,-38.8278,-41.505,-27.9077,-42.7851,-51.9061,-44.1585,-41.0204,-38.8394,-38.4213,-39.9333,-44.839,-43.9678,-37.8345,-40.5853,-36.6792,-35.0126,-36.4078,-37.8844,-32.1647,-37.7654,-31.8479,-30.524,-33.8535,-30.3459,-38.884,-38.2851,-34.0752,-39.6415,-44.2309
-4178.56,0.899243,0.0770095,6,63,0,4192.11,78.077,35.0623,205.81,53.4105,86.7429,66.5919,25.7812,56.3669,22.865,119.114,143.734,33.1617,271.601,0.0745106,0.135296,0.133767,0.186336,0.132012,0.0362273,0.0444321,0.277157,0.163778,0.074394,0.0478194,0.0995651,0.0408375,-1.92484,0.762386,0.0687044,2.14186,-33.1008,-37.0199,-32.3907,-46.7009,-39.0345,-40.5346,-38.4468,-49.2197,-38.0284,-35.276,-48.1984,-37.5214,-39.4099,-37.572,-42.3063,-49.5145,-43.8365,-35.3616,-41.2593,-48.0576,-34.3715,-40.9353,-44.5221,-39.9753,-39.7478,-32.9687,-33.9911,-37.9901,-41.8124,-32.356,-31.5271,-38.6801,-36.8831,-32.7204,-38.8619,-32.4745,-27.7356,-49.3651,-37.1052,-43.6339,-43.3617,-40.8267,-34.5808,-38.5911,-34.5427,-33.3517,-28.4034,-38.7811,-36.2668,-36.1216,-43.9865,-46.2138,-33.6744,-35.4495,-32.164,-34.9996,-39.0893,-46.2883,-44.679,-43.5578,-42.4431,-46.589,-50.0139,-26.9549,-30.8489,-42.2059,-39.7266,-32.4739,-34.132,-35.4317,-33.8317,-30.1467,-37.8199,-33.8669,-44.359,-30.153,-33.7654,-41.2487,-40.536,-32.1041,-42.9336,-39.1946,-41.0553,-27.9522,-42.4449,-51.2956,-43.9366,-43.1339,-38.9173,-38.1939,-39.5843,-44.812,-43.8213,-37.9429,-40.3307,-36.3935,-35.177,-37.3648,-37.657,-32.145,-37.5572,-31.5405,-30.905,-33.5228,-30.5788,-38.7721,-38.2832,-34.0704,-39.1691,-43.7592
-4185.24,0.978,0.0770095,6,63,0,4195.71,82.9862,29.9783,236.045,53.4374,83.3126,86.2206,23.9167,56.9207,11.0264,119.41,181.869,32.1056,279.947,0.0432378,0.192911,0.119232,0.199673,0.17551,0.0716082,0.0804269,0.306439,0.300156,0.0957791,0.0381914,0.238575,0.013311,-1.75006,1.1177,0.543849,3.29052,-34.6973,-36.8157,-32.5149,-44.9534,-40.6787,-41.1784,-38.3234,-49.0657,-39.5953,-36.638,-49.0869,-39.5679,-39.0008,-36.4611,-41.8398,-47.6373,-44.2697,-34.7492,-41.336,-42.754,-35.9798,-41.3439,-45.3286,-41.3237,-40.6525,-32.7386,-32.0804,-38.7007,-42.6253,-32.7855,-32.4469,-38.0461,-37.6424,-32.8844,-38.3259,-32.4635,-30.6016,-46.6162,-36.5874,-41.9012,-43.2654,-42.2534,-35.9296,-37.6654,-35.3404,-33.9728,-29.7647,-39.2992,-36.2958,-36.7985,-45.7357,-46.9277,-34.7653,-34.7157,-32.8924,-35.1647,-40.1969,-43.399,-42.6763,-43.3494,-40.6068,-46.3058,-50.5249,-28.4441,-31.8049,-43.1023,-39.6507,-30.8116,-34.1813,-37.258,-34.5684,-29.5619,-36.6124,-34.5674,-43.1933,-30.8184,-34.2232,-41.7632,-40.4168,-33.061,-43.5392,-38.4476,-41.5221,-27.3498,-41.8307,-53.635,-42.791,-37.6607,-39.2205,-38.1203,-40.4507,-44.817,-44.524,-38.3576,-40.7058,-36.1205,-34.3307,-36.5311,-37.4686,-32.7231,-37.861,-32.0386,-30.094,-35.5437,-29.6438,-38.0933,-38.5225,-34.2652,-39.5834,-42.6746
-4181.21,0.994417,0.0770095,6,63,0,4196.84,83.3631,32.1308,219.662,59.9312,85.1916,82.4235,24.2272,58.7326,12.9918,113.03,157.448,34.8315,289.634,0.111753,0.168419,0.155667,0.186783,0.161169,0.0382393,0.108506,0.285406,0.195782,0.0889461,0.0647966,0.158127,0.0102382,-1.78169,1.29038,0.756522,4.93763,-34.1604,-37.0341,-32.8552,-45.5746,-40.8214,-39.9876,-38.2501,-49.1095,-39.0658,-36.1705,-48.916,-38.6189,-39.5524,-36.8947,-41.9002,-48.7429,-43.5912,-35.132,-41.6446,-44.0787,-35.2206,-41.4336,-44.4379,-40.5067,-40.4229,-33.2371,-32.7552,-38.5186,-42.6924,-32.5362,-32.2265,-38.3719,-37.4974,-32.7917,-38.5751,-32.9285,-29,-48.2675,-37.3435,-42.5443,-43.0111,-41.2062,-35.526,-38.0652,-34.7773,-33.536,-30.0156,-39.0292,-36.2268,-36.4398,-44.8479,-46.7618,-34.2154,-35.3886,-32.6644,-35.1598,-39.5401,-44.2929,-44.7138,-43.2138,-40.6506,-46.4651,-49.9142,-27.9923,-31.4758,-42.7273,-39.5727,-31.595,-34.2467,-35.3904,-33.5804,-30.1058,-36.8707,-34.5706,-44.4261,-30.7563,-34.7164,-41.6417,-40.4034,-32.9634,-42.1882,-38.4529,-41.2853,-27.0897,-41.8442,-53.0018,-43.1762,-39.119,-39.1932,-37.7535,-39.8838,-44.388,-43.8774,-38.1854,-40.5044,-36.3044,-34.6168,-36.7828,-37.6545,-32.7564,-37.6867,-32.3657,-30.3692,-35.3612,-30.0104,-38.4296,-38.2554,-33.8184,-39.4675,-42.3592
-4187.34,0.961504,0.0770095,6,63,0,4206.62,88.9145,37.5241,243.065,59.5624,89.6478,79.2267,26.392,65.2903,27.1911,148.566,195.881,32.5162,109.555,0.0937607,0.196392,0.189742,0.153237,0.171713,0.0448605,0.105956,0.27956,0.213825,0.0260594,0.0521283,0.201786,0.0709882,-1.9872,0.72906,0.706729,4.35233,-33.1631,-35.955,-32.0139,-47.2418,-40.346,-39.2613,-38.9021,-47.7625,-38.7725,-35.1951,-49.5836,-37.0408,-39.4528,-35.7643,-42.1752,-49.2448,-43.0401,-34.9963,-41.5702,-47.0335,-35.0156,-40.7569,-43.5563,-39.9674,-39.4917,-32.1039,-31.827,-37.7765,-41.8701,-32.8221,-31.8582,-37.9108,-37.9902,-32.6167,-38.742,-32.5518,-29.2216,-50.053,-38.594,-43.949,-43.8611,-41.7146,-35.7245,-38.7666,-34.7653,-34.1163,-29.5284,-38.7704,-36.2558,-35.9062,-45.7977,-46.5677,-34.434,-36.5343,-32.3976,-34.5945,-40.1688,-44.923,-46.8936,-43.1388,-40.5099,-46.3387,-51.6299,-28.2605,-31.7044,-43.3779,-39.3378,-31.334,-34.2698,-35.2714,-35.1155,-29.916,-36.9982,-34.8304,-43.69,-31.4363,-34.7118,-41.6977,-40.4054,-33.6392,-42.8073,-38.381,-41.7876,-27.795,-42.2096,-52.9761,-43.577,-41.9864,-38.5865,-38.3001,-39.8866,-44.7863,-43.9336,-37.8458,-40.677,-35.9287,-34.4936,-36.3047,-37.3718,-32.5821,-37.8824,-32.2808,-30.1921,-35.3677,-30.0394,-38.1824,-38.1468,-33.7622,-39.5218,-43.6048
-4184.1,0.997031,0.0770095,6,63,0,4201.25,75.8662,32.377,209.718,60.2244,97.7159,81.9637,25.0785,64.2221,12.0434,131.409,171.563,36.5355,263.144,0.0549875,0.183486,0.216996,0.238724,0.152537,0.0323346,0.0548063,0.229765,0.187929,0.111633,0.0413009,0.181003,0.0245848,-1.83973,1.05137,0.598237,4.96945,-34.2356,-37.2912,-32.4763,-45.7999,-40.9897,-40.4954,-38.3661,-49.9735,-39.1491,-35.908,-48.5597,-39.2451,-39.5365,-36.7384,-41.9555,-48.7041,-43.912,-35.4672,-40.735,-45.6752,-34.9678,-41.0269,-44.4817,-40.1102,-40.4325,-32.8859,-32.5565,-38.1833,-42.6245,-32.1902,-31.9942,-38.3413,-37.1214,-33.222,-38.2137,-32.7653,-29.0922,-49.421,-37.6232,-41.6714,-44.975,-42.1307,-35.267,-37.8943,-34.831,-33.8103,-28.9637,-38.8482,-36.611,-36.6681,-45.5247,-46.7119,-34.5621,-35.403,-32.1479,-35.0172,-39.2901,-44.7493,-44.5305,-43.8385,-40.9479,-47.9769,-50.0755,-27.7163,-31.0558,-42.3406,-39.4201,-31.226,-33.8434,-35.1441,-34.2412,-30.1833,-36.8225,-34.1485,-45.336,-31.8535,-33.696,-41.598,-40.7624,-32.5581,-42.3206,-38.2941,-40.6276,-27.4716,-42.4516,-53.0916,-42.9004,-40.7338,-39.0346,-37.4021,-39.8148,-45.1908,-44.6366,-38.029,-40.2057,-36.2381,-34.6888,-36.2434,-37.6426,-32.1859,-37.7787,-31.8753,-30.2061,-34.0847,-29.6049,-38.3996,-38.799,-34.4494,-38.936,-43.3838
-4181.08,0.992464,0.0770095,6,63,0,4198.82,91.7565,36.88,217.637,60.0607,100.76,81.2037,27.907,62.1934,18.1049,124.771,163.298,32.4491,243.6,0.0771206,0.184305,0.240793,0.161415,0.151381,0.0408307,0.111811,0.2532,0.268436,0.0888209,0.0715243,0.152689,0.0284793,-1.65665,0.928537,0.349063,2.91419,-34.0484,-36.8256,-32.5133,-46.6904,-41.5635,-38.9661,-37.6607,-48.4008,-38.4503,-36.0999,-49.1081,-37.216,-40.0037,-37.1491,-41.4561,-49.3528,-43.2138,-35.8508,-41.3354,-47.6486,-34.6689,-41.2188,-43.4473,-40.391,-39.918,-32.8985,-32.6587,-38.1941,-42.602,-33.0587,-32.1966,-38.6675,-37.347,-32.7183,-38.6427,-33.0268,-29.4696,-49.2398,-37.2905,-42.4186,-42.4752,-40.4347,-34.846,-38.6183,-34.5142,-33.7704,-29.9311,-38.5455,-35.7203,-35.5294,-44.351,-46.6396,-34.1973,-35.8839,-32.5435,-35.1181,-39.9682,-45.0449,-45.5107,-44.1274,-41.2404,-46.589,-49.9475,-28.1467,-31.161,-43.237,-39.4673,-32.0718,-34.2598,-35.4924,-34.1676,-30.773,-36.9134,-34.8428,-43.8982,-31.6385,-35.1035,-41.2631,-39.7661,-33.2505,-41.2779,-38.2289,-41.645,-27.7375,-41.8588,-51.9363,-42.9183,-42.4186,-38.7576,-37.0446,-40.047,-44.7368,-44.2249,-38.2336,-40.6843,-36.1419,-34.23,-36.1755,-37.8891,-32.9327,-37.8102,-32.408,-30.4686,-35.2079,-30.238,-38.6847,-38.4474,-34.22,-39.5986,-42.5584
-4177.01,0.993629,0.0770095,6,63,0,4191,79.5762,34.0525,253.659,57.1439,84.4129,73.3747,24.5021,61.3644,17.0886,138.364,181.726,37.6508,176.5,0.049715,0.16148,0.120268,0.166779,0.197082,0.0312713,0.149429,0.238465,0.194305,0.0462775,0.0316502,0.135763,0.045602,-1.91115,0.831764,0.164769,2.43841,-33.9371,-36.198,-32.3197,-45.9445,-39.9423,-40.3155,-39.1793,-48.3923,-38.8116,-34.9562,-48.7359,-37.6986,-39.4829,-36.1489,-42.5203,-48.4576,-43.6239,-34.7853,-40.5517,-46.9365,-34.4924,-41.546,-44.4062,-40.046,-40.3711,-32.0564,-32.0947,-37.5432,-42.2535,-31.9636,-32.0014,-37.8964,-37.4945,-33.2572,-38.6139,-32.6501,-28.2788,-48.6644,-38.2992,-44.5588,-44.4459,-41.8148,-35.5875,-38.1334,-34.8043,-34.1357,-29.7171,-38.4543,-36.4819,-36.7201,-45.3164,-46.7696,-34.4471,-35.8845,-32.328,-34.6224,-39.7999,-44.9744,-44.1653,-43.0611,-41.0684,-46.5721,-50.4559,-28.2605,-31.0883,-42.3768,-38.9493,-30.8362,-34.4191,-34.6402,-35.5854,-29.5388,-37.4658,-33.8556,-43.134,-31.583,-33.4928,-41.4175,-40.1125,-33.0299,-42.8322,-38.8914,-41.266,-28.1367,-42.6598,-53.8792,-43.2572,-41.1313,-38.4535,-37.654,-39.296,-45.0329,-44.1447,-37.4398,-40.4517,-36.7524,-34.7955,-35.8931,-37.5998,-32.14,-37.4815,-32.0874,-30.0717,-34.1233,-30.0043,-38.4817,-38.0116,-34.0898,-39.5791,-43.6183
-4185.63,0.940195,0.0770095,5,31,0,4192.62,76.9764,36.7587,242.55,60.3694,94.4287,71.5005,21.908,68.212,21.2145,136.108,162.471,40.6323,227.111,0.0207696,0.216806,0.131603,0.164215,0.198418,0.0725692,0.0706814,0.223139,0.191884,0.0221609,0.0495251,0.144228,0.0268326,-1.2798,2.03726,0.0967109,2.03919,-33.3242,-36.6014,-31.5834,-45.8016,-39.0478,-40.2922,-37.8644,-47.5843,-38.1983,-35.6361,-48.5603,-38.8732,-39.5189,-36.4187,-43.2411,-48.3867,-42.9213,-35.0348,-41.5627,-46.9947,-34.8884,-41.2453,-44.6224,-39.7259,-39.4946,-32.6792,-32.189,-37.6935,-41.767,-32.899,-31.6847,-38.5674,-37.452,-32.6206,-38.8017,-32.5914,-30.0971,-49.5473,-37.3748,-44.4539,-44.3317,-41.4546,-35.514,-39.4311,-34.5709,-33.5545,-29.229,-38.8697,-35.6574,-35.9882,-44.0337,-46.2784,-33.7382,-34.606,-32.1591,-34.9264,-39.6326,-45.2836,-46.9038,-44.388,-41.9595,-48.8152,-50.3013,-27.6247,-30.2475,-42.5276,-39.5811,-31.7661,-34.0844,-36.9844,-34.3378,-29.5171,-37.1437,-34.4121,-44.1354,-30.4727,-32.9514,-42.1181,-39.3194,-32.4333,-42.8609,-38.9277,-41.0365,-27.3504,-42.5174,-52.6151,-42.3728,-42.4583,-38.7475,-37.7382,-39.1032,-45.6227,-44.8244,-37.5352,-40.7263,-36.1436,-34.8246,-36.7122,-37.3851,-32.1933,-37.5862,-31.9237,-30.2259,-33.794,-30.0107,-38.5044,-38.4573,-33.7186,-39.2979,-42.8732
-4181.19,0.965972,0.0770095,6,63,0,4200.11,74.7523,33.196,210.142,52.9796,93.7654,79.1566,24.4154,64.9518,15.7773,139.17,167.231,39.4069,167.991,0.0444155,0.1541,0.19517,0.186052,0.171779,0.044724,0.0378097,0.17738,0.271044,0.0259818,0.03475,0.145596,0.0313992,-1.84926,1.12115,0.115665,2.44286,-34.1236,-36.9126,-31.8069,-46.5851,-39.8643,-39.9384,-38.7814,-48.3608,-38.6755,-35.1084,-48.5974,-38.7908,-39.6227,-36.1584,-42.9862,-48.2772,-44.5025,-34.869,-40.5775,-47.1194,-34.6035,-41.6039,-44.0687,-40.0806,-40.1277,-32.257,-32.2758,-37.7586,-42.2392,-31.9566,-31.6698,-38.3735,-36.9726,-32.9746,-38.1741,-32.3641,-29.2968,-50.117,-37.3554,-43.0638,-45.6796,-42.3766,-34.7344,-38.0518,-34.9286,-33.9533,-28.4412,-38.5606,-36.8675,-36.9858,-44.8642,-46.0602,-34.2582,-35.4706,-31.9697,-34.8224,-39.4226,-44.7778,-45.9958,-44.4033,-41.5629,-48.6491,-50.2643,-27.2876,-30.4738,-42.2316,-38.8426,-31.0732,-33.6876,-36.1444,-35.4207,-30.0662,-37.409,-33.7095,-43.56,-31.2041,-32.8017,-41.3039,-40.0061,-32.4033,-41.4059,-38.746,-40.9651,-28.5449,-43.07,-51.9491,-43.8156,-42.0368,-38.3928,-37.7412,-39.2936,-45.9071,-45.2314,-37.4296,-40.7832,-36.7707,-34.6432,-35.3885,-37.7711,-31.6352,-37.6609,-31.2672,-29.9245,-32.8624,-29.8657,-38.8391,-38.8342,-34.2268,-38.9946,-45.1081
-4185.93,0.994896,0.0770095,6,63,0,4200.49,70.2506,26.0538,202.84,58.6047,73.7656,75.892,20.876,51.6212,17.4986,106.339,127.526,25.389,261.301,0.0714097,0.119355,0.0690412,0.133201,0.161515,0.0776337,0.102957,0.273437,0.104153,0.10686,0.0449504,0.126153,0.0501358,-1.95592,0.652314,0.606363,5.68564,-34.16,-37.3789,-32.6367,-46.1495,-39.6867,-40.7375,-38.8017,-47.767,-39.221,-35.9076,-49.0176,-37.5202,-39.3563,-38.0402,-41.0203,-49.57,-44.0859,-35.5443,-40.6714,-44.3586,-34.7795,-40.9776,-45.7831,-40.5098,-39.4891,-33.6451,-34.3548,-38.6208,-41.9243,-32.8783,-32.2821,-39.091,-37.3417,-32.9637,-39.4168,-32.1771,-30.0042,-46.8331,-36.5215,-42.494,-44.6813,-40.8664,-34.8155,-37.1185,-35.579,-33.1613,-29.6273,-39.0808,-37.2102,-36.5952,-45.1561,-46.466,-34.2543,-34.4269,-31.9906,-35.5935,-39.7136,-45.2285,-43.1847,-43.5951,-41.2063,-46.1213,-50.426,-28.0238,-31.6204,-42.0151,-40.0501,-31.9451,-34.4986,-38.7723,-34.4648,-29.5747,-37.1869,-34.9875,-44.3129,-30.6218,-33.2267,-41.6887,-40.5971,-32.333,-42.9921,-39.1552,-41.3038,-27.6875,-42.2653,-52.9586,-43.2903,-40.486,-39.3071,-37.7336,-40.3398,-44.4522,-43.6786,-38.6421,-40.8773,-36.2638,-34.2876,-37.4093,-37.672,-32.8718,-37.7811,-31.3154,-30.8498,-33.5381,-30.8683,-38.5205,-38.4965,-34.1866,-39.521,-43.5235
-4191.32,0.993244,0.0770095,6,63,0,4211.03,72.2622,31.4822,210.204,51.1714,78.1372,54.829,18.5374,51.4107,8.76523,110.469,139.106,36.3709,201.837,0.0486122,0.19409,0.153323,0.166996,0.0972624,0.0426361,0.14914,0.304895,0.475671,0.0472463,0.047686,0.145261,0.0227821,-1.92267,1.71706,0.154086,2.47927,-34.6759,-37.8098,-33.4696,-46.672,-40.0884,-41.9142,-40.238,-49.3369,-38.8068,-35.5491,-49.2914,-39.0226,-40.0346,-36.7369,-43.259,-47.9911,-44.8633,-35.0708,-39.7495,-45.3778,-35.0496,-42.6449,-45.8899,-41.2716,-41.0662,-32.4877,-31.8906,-38.2404,-43.389,-31.6137,-32.1508,-38.2148,-37.4802,-32.942,-38.816,-32.8123,-28.1694,-46.8765,-37.3646,-43.9167,-42.3088,-41.5917,-35.6962,-38.5762,-34.8504,-33.9043,-28.5845,-39.3869,-36.3822,-36.2564,-44.5331,-46.7841,-34.3776,-35.0471,-32.741,-35.351,-39.9588,-44.6544,-43.8976,-41.6149,-41.8273,-44.6695,-50.6533,-27.8094,-31.2112,-41.9451,-39.8077,-32.0007,-34.42,-35.1054,-34.1112,-30.0004,-37.6024,-34.2489,-43.2296,-30.323,-33.3647,-42.0397,-40.3714,-33.0428,-42.6906,-39.6814,-41.4467,-26.5744,-41.957,-53.4653,-42.3999,-40.0469,-39.0985,-37.7952,-39.3018,-43.7269,-42.5524,-38.0734,-40.3487,-36.44,-35.5649,-37.4915,-37.9383,-32.6372,-37.8942,-32.4216,-30.9996,-34.8325,-29.735,-38.9593,-38.009,-34.234,-39.5978,-42.5996
